name,type,value,date
"厄立特里亚","ER","6","2020-03-29"
"西班牙","ES","78797","2020-03-29"
"埃塞俄比亚","ET","16","2020-03-29"
"芬兰","FI","1218","2020-03-29"
"斐济","FJ","5","2020-03-29"
"法罗群岛","FO","159","2020-03-29"
"法国","FR","38105","2020-03-29"
"加蓬","GA","7","2020-03-29"
"英国","GB","19522","2020-03-29"
"格林纳达","GD","7","2020-03-29"
"格鲁吉亚","GE","90","2020-03-29"
"法属圭亚那","GF","28","2020-03-29"
"加纳","GH","152","2020-03-29"
"直布罗陀","GI","55","2020-03-29"
"格陵兰","GL","10","2020-03-29"
"冈比亚","GM","3","2020-03-29"
"几内亚","GN","8","2020-03-29"
"瓜德罗普","GP","76","2020-03-29"
"赤道几内亚","GQ","12","2020-03-29"
"希腊","GR","1061","2020-03-29"
"危地马拉","GT","34","2020-03-29"
"关岛","GU","73","2020-03-29"
"几内亚比绍","GW","2","2020-03-29"
"圭亚那","GY","20","2020-03-29"
"洪都拉斯","HN","110","2020-03-29"
"克罗地亚","HR","713","2020-03-29"
"海地","HT","8","2020-03-29"
"匈牙利","HU","408","2020-03-29"
"印度尼西亚","ID","1285","2020-03-29"
"爱尔兰","IE","2415","2020-03-29"
"以色列","IL","3865","2020-03-29"
"印度","IN","1024","2020-03-29"
"伊拉克","IQ","547","2020-03-29"
"伊朗","IR","38309","2020-03-29"
"冰岛","IS","963","2020-03-29"
"意大利","IT","92472","2020-03-29"
"牙买加","JM","32","2020-03-29"
"约旦","JO","246","2020-03-29"
"日本","JP","1884","2020-03-29"
"肯尼亚","KE","38","2020-03-29"
"吉尔吉斯斯坦","KG","84","2020-03-29"
"柬埔寨","KH","103","2020-03-29"
"圣基茨和尼维斯","KN","2","2020-03-29"
"韩国","KR","9583","2020-03-29"
"科威特","KW","255","2020-03-29"
"开曼群岛","KY","8","2020-03-29"
"哈萨克斯坦","KZ","271","2020-03-29"
"老挝","LA","8","2020-03-29"
"黎巴嫩","LB","438","2020-03-29"
"圣卢西亚","LC","3","2020-03-29"
"列支敦士登","LI","61","2020-03-29"
"斯里兰卡","LK","115","2020-03-29"
"利比里亚","LR","3","2020-03-29"
"立陶宛","LT","437","2020-03-29"
"卢森堡","LU","1831","2020-03-29"
"拉脱维亚","LV","347","2020-03-29"
"利比亚","LY","3","2020-03-29"
"摩洛哥","MA","450","2020-03-29"
"摩纳哥","MC","42","2020-03-29"
"摩尔多瓦","MD","231","2020-03-29"
"黑山","ME","84","2020-03-29"
"马达加斯加","MG","28","2020-03-29"
"北马其顿","MK","241","2020-03-29"
"马里","ML","18","2020-03-29"
"缅甸","MM","8","2020-03-29"
"马提尼克","MQ","66","2020-03-29"
"蒙特塞拉特","MS","1","2020-03-29"
"马耳他","MT","151","2020-03-29"
"毛里求斯","MU","102","2020-03-29"
"马尔代夫","MV","16","2020-03-29"
"墨西哥","MX","848","2020-03-29"
"马来西亚","MY","2470","2020-03-29"
"莫桑比克","MZ","8","2020-03-29"
"新喀里多尼亚","NC","14","2020-03-29"
"尼日尔","NE","10","2020-03-29"
"尼日利亚","NG","97","2020-03-29"
"尼加拉瓜","NI","4","2020-03-29"
"荷兰","NL","10923","2020-03-29"
"挪威","NO","4232","2020-03-29"
"尼泊尔","NP","5","2020-03-29"
"新西兰","NZ","514","2020-03-29"
"阿曼","OM","167","2020-03-29"
"巴拿马","PA","901","2020-03-29"
"秘鲁","PE","671","2020-03-29"
"法属波利尼西亚","PF","30","2020-03-29"
"巴布亚新几内亚","PG","1","2020-03-29"
"菲律宾","PH","1418","2020-03-29"
"巴基斯坦","PK","1526","2020-03-29"
"波兰","PL","1717","2020-03-29"
"波多黎各","PR","79","2020-03-29"
"巴勒斯坦","PS","104","2020-03-29"
"葡萄牙","PT","5962","2020-03-29"
"巴拉圭","PY","56","2020-03-29"
"卡塔尔","QA","590","2020-03-29"
"留尼汪","RE","145","2020-03-29"
"罗马尼亚","RO","1760","2020-03-29"
"塞尔维亚","RS","741","2020-03-29"
"俄罗斯","RU","1534","2020-03-29"
"卢旺达","RW","60","2020-03-29"
"沙特阿拉伯","SA","1299","2020-03-29"
"塞舌尔","SC","8","2020-03-29"
"苏丹","SD","5","2020-03-29"
"瑞典","SE","3700","2020-03-29"
"新加坡","SG","844","2020-03-29"
"斯洛文尼亚","SI","730","2020-03-29"
"斯洛伐克","SK","314","2020-03-29"
"圣马力诺","SM","224","2020-03-29"
"塞内加尔","SN","142","2020-03-29"
"索马里","SO","3","2020-03-29"
"苏里南","SR","8","2020-03-29"
"萨尔瓦多","SV","19","2020-03-29"
"叙利亚","SY","5","2020-03-29"
"斯威士兰","SZ","9","2020-03-29"
"特克斯和凯科斯群岛","TC","2","2020-03-29"
"乍得","TD","5","2020-03-29"
"多哥","TG","25","2020-03-29"
"泰国","TH","1388","2020-03-29"
"东帝汶","TL","1","2020-03-29"
"突尼斯","TN","278","2020-03-29"
"土耳其","TR","7402","2020-03-29"
"特立尼达和多巴哥","TT","76","2020-03-29"
"坦桑尼亚","TZ","14","2020-03-29"
"乌克兰","UA","418","2020-03-29"
"乌干达","UG","30","2020-03-29"
"美国","US","124868","2020-03-29"
"乌拉圭","UY","304","2020-03-29"
"乌兹别克斯坦","UZ","133","2020-03-29"
"梵蒂冈","VA","4","2020-03-29"
"圣文森特和格林纳丁斯","VC","1","2020-03-29"
"委内瑞拉","VE","119","2020-03-29"
"英属维尔京群岛","VG","2","2020-03-29"
"美属维尔京群岛","VI","19","2020-03-29"
"越南","VN","188","2020-03-29"
"马约特","YT","50","2020-03-29"
"南非","ZA","1187","2020-03-29"
"赞比亚","ZM","29","2020-03-29"
"津巴布韦","ZW","7","2020-03-29"
"钻石公主号邮轮",,"1247","2020-03-30"
"安道尔","AD","334","2020-03-30"
"阿联酋","AE","611","2020-03-30"
"阿富汗","AF","145","2020-03-30"
"安提瓜和巴布达","AG","7","2020-03-30"
"安圭拉","AI","2","2020-03-30"
"阿尔巴尼亚","AL","223","2020-03-30"
"亚美尼亚","AM","482","2020-03-30"
"安哥拉","AO","7","2020-03-30"
"阿根廷","AR","820","2020-03-30"
"奥地利","AT","9200","2020-03-30"
"澳大利亚","AU","4245","2020-03-30"
"阿鲁巴","AW","46","2020-03-30"
"阿塞拜疆","AZ","209","2020-03-30"
"巴巴多斯","BB","33","2020-03-30"
"孟加拉国","BD","48","2020-03-30"
"比利时","BE","11899","2020-03-30"
"布基纳法索","BF","222","2020-03-30"
"保加利亚","BG","354","2020-03-30"
"巴林","BH","515","2020-03-30"
"贝宁","BJ","6","2020-03-30"
"圣巴泰勒米","BL","3","2020-03-30"
"百慕大","BM","17","2020-03-30"
"文莱","BN","127","2020-03-30"
"玻利维亚","BO","96","2020-03-30"
"巴西","BR","4256","2020-03-30"
"巴哈马","BS","14","2020-03-30"
"不丹","BT","4","2020-03-30"
"白俄罗斯","BY","94","2020-03-30"
"伯利兹","BZ","2","2020-03-30"
"加拿大","CA","6320","2020-03-30"
"刚果（金）","CD","81","2020-03-30"
"中非","CF","6","2020-03-30"
"刚果（布）","CG","19","2020-03-30"
"瑞士","CH","15475","2020-03-30"
"科特迪瓦","CI","165","2020-03-30"
"智利","CL","2449","2020-03-30"
"喀麦隆","CM","139","2020-03-30"
"中国","CN","82545","2020-03-30"
"哥伦比亚","CO","702","2020-03-30"
"哥斯达黎加","CR","314","2020-03-30"
"古巴","CU","139","2020-03-30"
"佛得角","CV","6","2020-03-30"
"塞浦路斯","CY","214","2020-03-30"
"捷克","CZ","2859","2020-03-30"
"德国","DE","63929","2020-03-30"
"吉布提","DJ","18","2020-03-30"
"丹麦","DK","2724","2020-03-30"
"多米尼克","DM","11","2020-03-30"
"多米尼加","DO","859","2020-03-30"
"阿尔及利亚","DZ","511","2020-03-30"
"厄瓜多尔","EC","1924","2020-03-30"
"爱沙尼亚","EE","715","2020-03-30"
"埃及","EG","609","2020-03-30"
"厄立特里亚","ER","12","2020-03-30"
"西班牙","ES","85195","2020-03-30"
"埃塞俄比亚","ET","21","2020-03-30"
"芬兰","FI","1343","2020-03-30"
"斐济","FJ","5","2020-03-30"
"法罗群岛","FO","159","2020-03-30"
"法国","FR","40723","2020-03-30"
"加蓬","GA","7","2020-03-30"
"英国","GB","22141","2020-03-30"
"格林纳达","GD","9","2020-03-30"
"格鲁吉亚","GE","98","2020-03-30"
"法属圭亚那","GF","28","2020-03-30"
"加纳","GH","152","2020-03-30"
"直布罗陀","GI","56","2020-03-30"
"格陵兰","GL","10","2020-03-30"
"冈比亚","GM","4","2020-03-30"
"几内亚","GN","16","2020-03-30"
"瓜德罗普","GP","96","2020-03-30"
"赤道几内亚","GQ","14","2020-03-30"
"希腊","GR","1156","2020-03-30"
"危地马拉","GT","34","2020-03-30"
"关岛","GU","73","2020-03-30"
"几内亚比绍","GW","2","2020-03-30"
"圭亚那","GY","20","2020-03-30"
"洪都拉斯","HN","139","2020-03-30"
"克罗地亚","HR","713","2020-03-30"
"海地","HT","15","2020-03-30"
"匈牙利","HU","447","2020-03-30"
"印度尼西亚","ID","1414","2020-03-30"
"爱尔兰","IE","2615","2020-03-30"
"以色列","IL","4347","2020-03-30"
"印度","IN","1071","2020-03-30"
"伊拉克","IQ","547","2020-03-30"
"伊朗","IR","41495","2020-03-30"
"冰岛","IS","1020","2020-03-30"
"意大利","IT","97689","2020-03-30"
"牙买加","JM","32","2020-03-30"
"约旦","JO","259","2020-03-30"
"日本","JP","1958","2020-03-30"
"肯尼亚","KE","42","2020-03-30"
"吉尔吉斯斯坦","KG","84","2020-03-30"
"柬埔寨","KH","107","2020-03-30"
"圣基茨和尼维斯","KN","2","2020-03-30"
"韩国","KR","9661","2020-03-30"
"科威特","KW","266","2020-03-30"
"开曼群岛","KY","8","2020-03-30"
"哈萨克斯坦","KZ","302","2020-03-30"
"老挝","LA","8","2020-03-30"
"黎巴嫩","LB","446","2020-03-30"
"圣卢西亚","LC","9","2020-03-30"
"列支敦士登","LI","61","2020-03-30"
"斯里兰卡","LK","122","2020-03-30"
"利比里亚","LR","3","2020-03-30"
"立陶宛","LT","484","2020-03-30"
"卢森堡","LU","1950","2020-03-30"
"拉脱维亚","LV","376","2020-03-30"
"利比亚","LY","8","2020-03-30"
"摩洛哥","MA","516","2020-03-30"
"摩纳哥","MC","46","2020-03-30"
"摩尔多瓦","MD","263","2020-03-30"
"黑山","ME","85","2020-03-30"
"马达加斯加","MG","39","2020-03-30"
"北马其顿","MK","259","2020-03-30"
"马里","ML","25","2020-03-30"
"缅甸","MM","14","2020-03-30"
"马提尼克","MQ","93","2020-03-30"
"蒙特塞拉特","MS","5","2020-03-30"
"马耳他","MT","156","2020-03-30"
"毛里求斯","MU","110","2020-03-30"
"马尔代夫","MV","17","2020-03-30"
"墨西哥","MX","993","2020-03-30"
"马来西亚","MY","2626","2020-03-30"
"莫桑比克","MZ","8","2020-03-30"
"新喀里多尼亚","NC","15","2020-03-30"
"尼日尔","NE","18","2020-03-30"
"尼日利亚","NG","111","2020-03-30"
"尼加拉瓜","NI","4","2020-03-30"
"荷兰","NL","11750","2020-03-30"
"挪威","NO","4313","2020-03-30"
"尼泊尔","NP","5","2020-03-30"
"新西兰","NZ","589","2020-03-30"
"阿曼","OM","179","2020-03-30"
"巴拿马","PA","989","2020-03-30"
"秘鲁","PE","852","2020-03-30"
"法属波利尼西亚","PF","34","2020-03-30"
"巴布亚新几内亚","PG","1","2020-03-30"
"菲律宾","PH","1546","2020-03-30"
"巴基斯坦","PK","1625","2020-03-30"
"波兰","PL","1905","2020-03-30"
"波多黎各","PR","79","2020-03-30"
"巴勒斯坦","PS","115","2020-03-30"
"葡萄牙","PT","6408","2020-03-30"
"巴拉圭","PY","64","2020-03-30"
"卡塔尔","QA","634","2020-03-30"
"留尼汪","RE","145","2020-03-30"
"罗马尼亚","RO","1952","2020-03-30"
"塞尔维亚","RS","741","2020-03-30"
"俄罗斯","RU","1836","2020-03-30"
"卢旺达","RW","70","2020-03-30"
"沙特阿拉伯","SA","1453","2020-03-30"
"塞舌尔","SC","8","2020-03-30"
"苏丹","SD","6","2020-03-30"
"瑞典","SE","3700","2020-03-30"
"新加坡","SG","879","2020-03-30"
"斯洛文尼亚","SI","756","2020-03-30"
"斯洛伐克","SK","336","2020-03-30"
"圣马力诺","SM","224","2020-03-30"
"塞内加尔","SN","162","2020-03-30"
"索马里","SO","3","2020-03-30"
"苏里南","SR","8","2020-03-30"
"萨尔瓦多","SV","24","2020-03-30"
"叙利亚","SY","10","2020-03-30"
"斯威士兰","SZ","9","2020-03-30"
"特克斯和凯科斯群岛","TC","2","2020-03-30"
"乍得","TD","5","2020-03-30"
"多哥","TG","30","2020-03-30"
"泰国","TH","1524","2020-03-30"
"东帝汶","TL","1","2020-03-30"
"突尼斯","TN","312","2020-03-30"
"土耳其","TR","9217","2020-03-30"
"特立尼达和多巴哥","TT","78","2020-03-30"
"坦桑尼亚","TZ","19","2020-03-30"
"乌克兰","UA","480","2020-03-30"
"乌干达","UG","33","2020-03-30"
"美国","US","143724","2020-03-30"
"乌拉圭","UY","304","2020-03-30"
"乌兹别克斯坦","UZ","149","2020-03-30"
"梵蒂冈","VA","6","2020-03-30"
"圣文森特和格林纳丁斯","VC","1","2020-03-30"
"委内瑞拉","VE","119","2020-03-30"
"英属维尔京群岛","VG","2","2020-03-30"
"美属维尔京群岛","VI","19","2020-03-30"
"越南","VN","194","2020-03-30"
"马约特","YT","50","2020-03-30"
"南非","ZA","1280","2020-03-30"
"赞比亚","ZM","35","2020-03-30"
"津巴布韦","ZW","7","2020-03-30"
"钻石公主号邮轮",,"1306","2020-03-31"
"安道尔","AD","370","2020-03-31"
"阿联酋","AE","664","2020-03-31"
"阿富汗","AF","174","2020-03-31"
"安提瓜和巴布达","AG","7","2020-03-31"
"安圭拉","AI","2","2020-03-31"
"阿尔巴尼亚","AL","243","2020-03-31"
"亚美尼亚","AM","532","2020-03-31"
"安哥拉","AO","7","2020-03-31"
"阿根廷","AR","966","2020-03-31"
"奥地利","AT","9876","2020-03-31"
"澳大利亚","AU","4559","2020-03-31"
"阿鲁巴","AW","46","2020-03-31"
"阿塞拜疆","AZ","298","2020-03-31"
"巴巴多斯","BB","33","2020-03-31"
"孟加拉国","BD","51","2020-03-31"
"比利时","BE","12775","2020-03-31"
"布基纳法索","BF","246","2020-03-31"
"保加利亚","BG","379","2020-03-31"
"巴林","BH","567","2020-03-31"
"贝宁","BJ","6","2020-03-31"
"圣巴泰勒米","BL","3","2020-03-31"
"百慕大","BM","22","2020-03-31"
"文莱","BN","129","2020-03-31"
"玻利维亚","BO","107","2020-03-31"
"巴西","BR","4661","2020-03-31"
"巴哈马","BS","14","2020-03-31"
"不丹","BT","4","2020-03-31"
"博茨瓦纳","BW","3","2020-03-31"
"白俄罗斯","BY","152","2020-03-31"
"伯利兹","BZ","2","2020-03-31"
"加拿大","CA","7448","2020-03-31"
"刚果（金）","CD","98","2020-03-31"
"中非","CF","6","2020-03-31"
"刚果（布）","CG","19","2020-03-31"
"瑞士","CH","16176","2020-03-31"
"科特迪瓦","CI","168","2020-03-31"
"智利","CL","2449","2020-03-31"
"喀麦隆","CM","193","2020-03-31"
"中国","CN","82631","2020-03-31"
"哥伦比亚","CO","798","2020-03-31"
"哥斯达黎加","CR","330","2020-03-31"
"古巴","CU","170","2020-03-31"
"佛得角","CV","6","2020-03-31"
"塞浦路斯","CY","230","2020-03-31"
"捷克","CZ","3002","2020-03-31"
"德国","DE","67788","2020-03-31"
"吉布提","DJ","25","2020-03-31"
"丹麦","DK","2994","2020-03-31"
"多米尼克","DM","11","2020-03-31"
"多米尼加","DO","901","2020-03-31"
"阿尔及利亚","DZ","584","2020-03-31"
"厄瓜多尔","EC","1966","2020-03-31"
"爱沙尼亚","EE","745","2020-03-31"
"埃及","EG","656","2020-03-31"
"厄立特里亚","ER","15","2020-03-31"
"西班牙","ES","94417","2020-03-31"
"埃塞俄比亚","ET","25","2020-03-31"
"芬兰","FI","1418","2020-03-31"
"斐济","FJ","5","2020-03-31"
"法罗群岛","FO","159","2020-03-31"
"法国","FR","45170","2020-03-31"
"加蓬","GA","16","2020-03-31"
"英国","GB","25150","2020-03-31"
"格林纳达","GD","9","2020-03-31"
"格鲁吉亚","GE","110","2020-03-31"
"法属圭亚那","GF","28","2020-03-31"
"加纳","GH","152","2020-03-31"
"直布罗陀","GI","65","2020-03-31"
"格陵兰","GL","10","2020-03-31"
"冈比亚","GM","4","2020-03-31"
"几内亚","GN","16","2020-03-31"
"瓜德罗普","GP","96","2020-03-31"
"赤道几内亚","GQ","14","2020-03-31"
"希腊","GR","1212","2020-03-31"
"危地马拉","GT","36","2020-03-31"
"关岛","GU","73","2020-03-31"
"几内亚比绍","GW","2","2020-03-31"
"圭亚那","GY","20","2020-03-31"
"洪都拉斯","HN","141","2020-03-31"
"克罗地亚","HR","867","2020-03-31"
"海地","HT","15","2020-03-31"
"匈牙利","HU","492","2020-03-31"
"印度尼西亚","ID","1528","2020-03-31"
"爱尔兰","IE","2910","2020-03-31"
"以色列","IL","4831","2020-03-31"
"印度","IN","1251","2020-03-31"
"伊拉克","IQ","630","2020-03-31"
"伊朗","IR","44606","2020-03-31"
"冰岛","IS","1086","2020-03-31"
"意大利","IT","102106","2020-03-31"
"牙买加","JM","36","2020-03-31"
"约旦","JO","268","2020-03-31"
"日本","JP","2212","2020-03-31"
"肯尼亚","KE","59","2020-03-31"
"吉尔吉斯斯坦","KG","107","2020-03-31"
"柬埔寨","KH","109","2020-03-31"
"圣基茨和尼维斯","KN","8","2020-03-31"
"韩国","KR","9786","2020-03-31"
"科威特","KW","289","2020-03-31"
"开曼群岛","KY","8","2020-03-31"
"哈萨克斯坦","KZ","336","2020-03-31"
"老挝","LA","8","2020-03-31"
"黎巴嫩","LB","463","2020-03-31"
"圣卢西亚","LC","9","2020-03-31"
"列支敦士登","LI","62","2020-03-31"
"斯里兰卡","LK","142","2020-03-31"
"利比里亚","LR","3","2020-03-31"
"立陶宛","LT","533","2020-03-31"
"卢森堡","LU","1988","2020-03-31"
"拉脱维亚","LV","398","2020-03-31"
"利比亚","LY","8","2020-03-31"
"摩洛哥","MA","574","2020-03-31"
"摩纳哥","MC","49","2020-03-31"
"摩尔多瓦","MD","353","2020-03-31"
"黑山","ME","105","2020-03-31"
"马达加斯加","MG","46","2020-03-31"
"北马其顿","MK","285","2020-03-31"
"马里","ML","28","2020-03-31"
"缅甸","MM","15","2020-03-31"
"马提尼克","MQ","105","2020-03-31"
"蒙特塞拉特","MS","5","2020-03-31"
"马耳他","MT","169","2020-03-31"
"毛里求斯","MU","143","2020-03-31"
"马尔代夫","MV","18","2020-03-31"
"墨西哥","MX","1094","2020-03-31"
"马来西亚","MY","2766","2020-03-31"
"莫桑比克","MZ","8","2020-03-31"
"新喀里多尼亚","NC","15","2020-03-31"
"尼日尔","NE","18","2020-03-31"
"尼日利亚","NG","135","2020-03-31"
"尼加拉瓜","NI","4","2020-03-31"
"荷兰","NL","12662","2020-03-31"
"挪威","NO","4592","2020-03-31"
"尼泊尔","NP","5","2020-03-31"
"新西兰","NZ","647","2020-03-31"
"阿曼","OM","192","2020-03-31"
"巴拿马","PA","1075","2020-03-31"
"秘鲁","PE","950","2020-03-31"
"法属波利尼西亚","PF","35","2020-03-31"
"巴布亚新几内亚","PG","1","2020-03-31"
"菲律宾","PH","2084","2020-03-31"
"巴基斯坦","PK","1865","2020-03-31"
"波兰","PL","2215","2020-03-31"
"波多黎各","PR","79","2020-03-31"
"巴勒斯坦","PS","117","2020-03-31"
"葡萄牙","PT","7443","2020-03-31"
"巴拉圭","PY","65","2020-03-31"
"卡塔尔","QA","693","2020-03-31"
"留尼汪","RE","207","2020-03-31"
"罗马尼亚","RO","2245","2020-03-31"
"塞尔维亚","RS","900","2020-03-31"
"俄罗斯","RU","2337","2020-03-31"
"卢旺达","RW","70","2020-03-31"
"沙特阿拉伯","SA","1563","2020-03-31"
"塞舌尔","SC","8","2020-03-31"
"苏丹","SD","7","2020-03-31"
"瑞典","SE","4435","2020-03-31"
"新加坡","SG","926","2020-03-31"
"斯洛文尼亚","SI","802","2020-03-31"
"斯洛伐克","SK","363","2020-03-31"
"塞拉利昂","SL","1","2020-03-31"
"圣马力诺","SM","230","2020-03-31"
"塞内加尔","SN","175","2020-03-31"
"索马里","SO","3","2020-03-31"
"苏里南","SR","8","2020-03-31"
"萨尔瓦多","SV","24","2020-03-31"
"叙利亚","SY","10","2020-03-31"
"斯威士兰","SZ","9","2020-03-31"
"特克斯和凯科斯群岛","TC","4","2020-03-31"
"乍得","TD","5","2020-03-31"
"多哥","TG","34","2020-03-31"
"泰国","TH","1651","2020-03-31"
"东帝汶","TL","1","2020-03-31"
"突尼斯","TN","362","2020-03-31"
"土耳其","TR","10827","2020-03-31"
"特立尼达和多巴哥","TT","85","2020-03-31"
"坦桑尼亚","TZ","19","2020-03-31"
"乌克兰","UA","549","2020-03-31"
"乌干达","UG","33","2020-03-31"
"美国","US","165764","2020-03-31"
"乌拉圭","UY","320","2020-03-31"
"乌兹别克斯坦","UZ","167","2020-03-31"
"梵蒂冈","VA","6","2020-03-31"
